Date,japan_2yr_yield,us_2yr_yield
2021-08-24,-0.137,0.223
2021-08-25,-0.131,0.24
2021-08-26,-0.132,0.242
2021-08-27,-0.131,0.217
2021-08-30,-0.135,0.202
2021-08-31,-0.131,0.21
2021-09-01,-0.129,0.21
2021-09-02,-0.128,0.208
2021-09-03,-0.128,0.207
2021-09-06,-0.127,
2021-09-07,-0.125,0.221
2021-09-08,-0.128,0.217
2021-09-09,-0.129,0.213
2021-09-10,-0.127,0.214
2021-09-13,-0.129,0.214
2021-09-14,-0.129,0.208
2021-09-15,-0.134,0.212
2021-09-16,-0.132,0.221
2021-09-17,-0.129,0.224
2021-09-20,,0.217
2021-09-21,-0.133,0.216
2021-09-22,-0.135,0.237
2021-09-23,,0.262
2021-09-24,-0.129,0.271
2021-09-27,-0.131,0.279
2021-09-28,-0.126,0.303
2021-09-29,-0.125,0.291
2021-09-30,-0.128,0.277
2021-10-01,-0.123,0.265
2021-10-04,-0.124,0.279
2021-10-05,-0.121,0.286
2021-10-06,-0.115,0.295
2021-10-07,-0.122,0.307
2021-10-08,-0.117,0.32
2021-10-11,-0.116,
2021-10-12,-0.118,0.339
2021-10-13,-0.12,0.359
2021-10-14,-0.121,0.361
2021-10-15,-0.122,0.396
2021-10-18,-0.119,0.426
2021-10-19,-0.119,0.397
2021-10-20,-0.116,0.387
2021-10-21,-0.117,0.456
2021-10-22,-0.114,0.455
2021-10-25,-0.112,0.436
2021-10-26,-0.108,0.443
2021-10-27,-0.11,0.504
2021-10-28,-0.103,0.491
2021-10-29,-0.102,0.499
2021-11-01,-0.101,0.501
2021-11-02,-0.103,0.452
2021-11-03,,0.469
2021-11-04,-0.107,0.426
2021-11-05,-0.113,0.404
2021-11-08,-0.118,0.445
2021-11-09,-0.118,0.423
2021-11-10,-0.12,0.516
2021-11-11,-0.117,
2021-11-12,-0.118,0.514
2021-11-15,-0.122,0.519
2021-11-16,-0.121,0.519
2021-11-17,-0.122,0.501
2021-11-18,-0.122,0.504
2021-11-19,-0.122,0.509
2021-11-22,-0.133,0.587
2021-11-23,,0.617
2021-11-24,-0.126,0.643
2021-11-25,-0.124,
2021-11-26,-0.134,0.501
2021-11-29,-0.129,0.486
2021-11-30,-0.129,0.568
2021-12-01,-0.119,0.554
2021-12-02,-0.121,0.616
2021-12-03,-0.121,0.59
2021-12-06,-0.121,0.633
2021-12-07,-0.12,0.692
2021-12-08,-0.119,0.682
2021-12-09,-0.114,0.69
2021-12-10,-0.112,0.656
2021-12-13,-0.113,0.635
2021-12-14,-0.116,0.658
2021-12-15,-0.116,0.666
2021-12-16,-0.117,0.616
2021-12-17,-0.116,0.64
2021-12-20,-0.115,0.634
2021-12-21,-0.109,0.669
2021-12-22,-0.106,0.664
2021-12-23,-0.102,0.69
2021-12-24,-0.099,
2021-12-27,-0.098,0.702
2021-12-28,-0.096,0.753
2021-12-29,-0.099,0.749
2021-12-30,-0.094,0.727
2021-12-31,,0.734
2022-01-03,,0.77
2022-01-04,-0.091,0.761
2022-01-05,-0.088,0.829
2022-01-06,-0.084,0.868
2022-01-07,-0.077,0.864
2022-01-10,,0.896
2022-01-11,-0.078,0.885
2022-01-12,-0.082,0.921
2022-01-13,-0.082,0.895
2022-01-14,-0.077,0.969
2022-01-17,-0.074,
2022-01-18,-0.076,1.045
2022-01-19,-0.077,1.059
2022-01-20,-0.073,1.027
2022-01-21,-0.073,1.005
2022-01-24,-0.071,0.973
2022-01-25,-0.071,1.019
2022-01-26,-0.068,1.153
2022-01-27,-0.065,1.19
2022-01-28,-0.053,1.164
2022-01-31,-0.053,1.18
2022-02-01,-0.048,1.166
2022-02-02,-0.053,1.155
2022-02-03,-0.053,1.197
2022-02-04,-0.047,1.313
2022-02-07,-0.048,1.292
2022-02-08,-0.042,1.343
2022-02-09,-0.042,1.366
2022-02-10,-0.04,1.582
2022-02-11,,1.505
2022-02-14,-0.033,1.577
2022-02-15,-0.03,1.579
2022-02-16,-0.025,1.524
2022-02-17,-0.016,1.469
2022-02-18,-0.021,1.469
2022-02-21,-0.024,
2022-02-22,-0.026,1.552
2022-02-23,,1.605
2022-02-24,-0.032,1.583
2022-02-25,-0.028,1.572
2022-02-28,-0.031,1.434
2022-03-01,-0.031,1.343
2022-03-02,-0.045,1.515
2022-03-03,-0.033,1.532
2022-03-04,-0.039,1.479
2022-03-07,-0.053,1.552
2022-03-08,-0.049,1.601
2022-03-09,-0.045,1.682
2022-03-10,-0.034,1.698
2022-03-11,-0.039,1.75
2022-03-14,-0.035,1.863
2022-03-15,-0.034,1.852
2022-03-16,-0.031,1.941
2022-03-17,-0.028,1.917
2022-03-18,-0.027,1.939
2022-03-21,,2.118
2022-03-22,-0.024,2.167
2022-03-23,-0.027,2.099
2022-03-24,-0.028,2.141
2022-03-25,-0.029,2.273
2022-03-28,-0.024,2.331
2022-03-29,-0.026,2.368
2022-03-30,-0.033,2.309
2022-03-31,-0.04,2.337
2022-04-01,-0.035,2.459
2022-04-04,-0.04,2.424
2022-04-05,-0.039,2.517
2022-04-06,-0.039,2.473
2022-04-07,-0.045,2.463
2022-04-08,-0.082,2.516
2022-04-11,-0.089,2.502
2022-04-12,-0.083,2.407
2022-04-13,-0.062,2.351
2022-04-14,-0.068,2.456
2022-04-15,-0.063,
2022-04-18,-0.061,2.451
2022-04-19,-0.051,2.595
2022-04-20,-0.051,2.578
2022-04-21,-0.056,2.685
2022-04-22,-0.057,2.669
2022-04-25,-0.061,2.629
2022-04-26,-0.061,2.479
2022-04-27,-0.062,2.593
2022-04-28,-0.058,2.619
2022-04-29,,2.718
2022-05-02,-0.054,2.733
2022-05-03,,2.784
2022-05-04,,2.645
2022-05-05,,2.708
2022-05-06,-0.048,2.736
2022-05-09,-0.049,2.595
2022-05-10,-0.051,2.614
2022-05-11,-0.052,2.64
2022-05-12,-0.057,2.562
2022-05-13,-0.06,2.582
2022-05-16,-0.059,2.573
2022-05-17,-0.059,2.703
2022-05-18,-0.061,2.671
2022-05-19,-0.061,2.61
2022-05-20,-0.062,2.584
2022-05-23,-0.067,2.623
2022-05-24,-0.074,2.482
2022-05-25,-0.076,2.495
2022-05-26,-0.063,2.479
2022-05-27,-0.071,2.478
2022-05-30,-0.069,
2022-05-31,-0.079,2.559
2022-06-01,-0.074,2.646
2022-06-02,-0.073,2.634
2022-06-03,-0.073,2.656
2022-06-06,-0.07,2.729
2022-06-07,-0.074,2.73
2022-06-08,-0.078,2.775
2022-06-09,-0.08,2.813
2022-06-10,-0.084,3.065
2022-06-13,-0.053,3.358
2022-06-14,-0.055,3.432
2022-06-15,-0.049,3.195
2022-06-16,-0.073,3.096
2022-06-17,-0.072,3.183
2022-06-20,-0.059,
2022-06-21,-0.072,3.198
2022-06-22,-0.081,3.058
2022-06-23,-0.091,3.019
2022-06-24,-0.088,3.066
2022-06-27,-0.069,3.123
2022-06-28,-0.052,3.112
2022-06-29,-0.048,3.041
2022-06-30,-0.065,2.957
2022-07-01,-0.07,2.835
2022-07-04,-0.067,
2022-07-05,-0.064,2.821
2022-07-06,-0.071,3.005
2022-07-07,-0.072,3.017
2022-07-08,-0.073,3.109
2022-07-11,-0.075,3.075
2022-07-12,-0.076,3.051
2022-07-13,-0.081,3.158
2022-07-14,-0.065,3.135
2022-07-15,-0.066,3.125
2022-07-18,,3.178
2022-07-19,-0.08,3.242
2022-07-20,-0.079,3.229
2022-07-21,-0.08,3.087
2022-07-22,-0.084,2.972
2022-07-25,-0.082,3.019
2022-07-26,-0.079,3.056
2022-07-27,-0.081,2.999
2022-07-28,-0.085,2.865
2022-07-29,-0.088,2.887
2022-08-01,-0.088,2.873
2022-08-02,-0.09,3.052
2022-08-03,-0.093,3.068
2022-08-04,-0.101,3.046
2022-08-05,-0.105,3.228
2022-08-08,-0.104,3.208
2022-08-09,-0.105,3.272
2022-08-10,-0.098,3.216
2022-08-11,,3.221
2022-08-12,-0.09,3.247
2022-08-15,-0.089,3.185
2022-08-16,-0.093,3.262
2022-08-17,-0.095,3.286
2022-08-18,-0.089,3.201
2022-08-19,-0.091,3.235
2022-08-22,-0.086,3.312
2022-08-23,-0.092,3.302
2022-08-24,-0.09,3.392
2022-08-25,-0.091,3.369
2022-08-26,-0.09,3.4
2022-08-29,-0.079,3.426
2022-08-30,-0.094,3.444
2022-08-31,-0.087,3.495
2022-09-01,-0.079,3.503
2022-09-02,-0.085,3.391
2022-09-05,-0.089,
2022-09-06,-0.084,3.507
2022-09-07,-0.083,3.434
2022-09-08,-0.083,3.507
2022-09-09,-0.083,3.56
2022-09-12,-0.08,3.574
2022-09-13,-0.079,3.758
2022-09-14,-0.079,3.79
2022-09-15,-0.079,3.867
2022-09-16,-0.074,3.87
2022-09-19,,3.939
2022-09-20,-0.073,3.968
2022-09-21,-0.06,4.051
2022-09-22,-0.072,4.123
2022-09-23,,4.206
2022-09-26,-0.061,4.347
2022-09-27,-0.052,4.286
2022-09-28,-0.045,4.137
2022-09-29,-0.05,4.195
2022-09-30,-0.053,4.281
2022-10-03,-0.06,4.115
2022-10-04,-0.068,4.096
2022-10-05,-0.072,4.151
2022-10-06,-0.077,4.26
2022-10-07,-0.072,4.311
2022-10-11,-0.062,4.308
2022-10-12,-0.06,4.292
2022-10-13,-0.054,4.465
2022-10-14,-0.059,4.497
2022-10-17,-0.053,4.445
2022-10-18,-0.057,4.432
2022-10-19,-0.04,4.56
2022-10-20,-0.028,4.612
2022-10-21,-0.008,4.475
2022-10-24,-0.006,4.507
2022-10-25,-0.019,4.479
2022-10-26,-0.03,4.406
2022-10-27,-0.047,4.277
2022-10-28,-0.052,4.419
2022-10-31,-0.051,4.485
2022-11-01,-0.046,4.548
2022-11-02,-0.044,4.623
2022-11-03,,4.717
2022-11-04,-0.047,4.66
2022-11-07,-0.047,4.725
2022-11-08,-0.05,4.653
2022-11-09,-0.054,4.583
2022-11-10,-0.052,4.334
2022-11-11,-0.064,
2022-11-14,-0.062,4.392
2022-11-15,-0.056,4.341
2022-11-16,-0.046,4.357
2022-11-17,-0.047,4.454
2022-11-18,-0.031,4.536
2022-11-21,-0.022,4.557
2022-11-22,-0.025,4.517
2022-11-23,,4.481
2022-11-24,-0.03,
2022-11-25,-0.026,4.456
2022-11-28,-0.027,4.441
2022-11-29,-0.035,4.477
2022-11-30,-0.029,4.312
2022-12-01,-0.031,4.231
2022-12-02,-0.029,4.273
2022-12-05,-0.026,4.389
2022-12-06,-0.018,4.37
2022-12-07,-0.016,4.259
2022-12-08,-0.014,4.31
2022-12-09,-0.019,4.347
2022-12-12,-0.018,4.38
2022-12-13,-0.017,4.221
2022-12-14,-0.02,4.213
2022-12-15,-0.018,4.238
2022-12-16,-0.02,4.181
2022-12-19,-0.014,4.258
2022-12-20,0.01,4.256
2022-12-21,-0.019,4.216
2022-12-22,-0.006,4.272
2022-12-23,0.002,4.323
2022-12-26,0.02,
2022-12-27,0.015,4.377
2022-12-28,0.042,4.354
2022-12-29,0.037,4.365
2022-12-30,0.032,4.429
2023-01-03,,4.372
2023-01-04,0.03,4.354
2023-01-05,0.025,4.46
2023-01-06,0.02,4.253
2023-01-09,,4.211
2023-01-10,0.032,4.25
2023-01-11,0.028,4.22
2023-01-12,0.043,4.147
2023-01-13,0.035,4.235
2023-01-16,0.031,
2023-01-17,0.041,4.207
2023-01-18,0.007,4.085
2023-01-19,-0.009,4.127
2023-01-20,-0.028,4.172
2023-01-23,-0.018,4.228
2023-01-24,-0.011,4.212
2023-01-25,-0.014,4.128
2023-01-26,-0.016,4.184
2023-01-27,-0.011,4.202
2023-01-30,0.007,4.237
2023-01-31,-0.027,4.203
2023-02-01,-0.022,4.109
2023-02-02,-0.024,4.106
2023-02-03,-0.031,4.291
2023-02-06,-0.027,4.476
2023-02-07,-0.03,4.466
2023-02-08,-0.034,4.423
2023-02-09,-0.034,4.484
2023-02-10,-0.043,4.52
2023-02-13,-0.063,4.521
2023-02-14,-0.064,4.618
2023-02-15,-0.049,4.634
2023-02-16,-0.045,4.642
2023-02-17,-0.04,4.619
2023-02-20,-0.041,
2023-02-21,-0.03,4.725
2023-02-22,-0.028,4.695
2023-02-23,,4.699
2023-02-24,-0.029,4.817
2023-02-27,-0.027,4.78
2023-02-28,-0.042,4.819
2023-03-01,-0.034,4.878
2023-03-02,-0.035,4.888
2023-03-03,-0.04,4.859
2023-03-06,-0.039,4.888
2023-03-07,-0.041,5.011
2023-03-08,-0.039,5.073
2023-03-09,-0.023,4.872
2023-03-10,-0.031,4.589
2023-03-13,-0.027,3.981
2023-03-14,-0.045,4.255
2023-03-15,-0.045,3.891
2023-03-16,-0.075,4.161
2023-03-17,-0.082,3.842
2023-03-20,-0.078,3.979
2023-03-21,,4.17
2023-03-22,-0.061,3.939
2023-03-23,-0.063,3.836
2023-03-24,-0.073,3.77
2023-03-27,-0.075,3.996
2023-03-28,-0.068,4.083
2023-03-29,-0.075,4.102
2023-03-30,-0.081,4.123
2023-03-31,-0.061,4.027
2023-04-03,-0.05,3.967
2023-04-04,-0.032,3.828
2023-04-05,-0.036,3.783
2023-04-06,-0.056,3.834
2023-04-07,-0.065,
2023-04-10,-0.053,4.012
2023-04-11,-0.05,4.025
2023-04-12,-0.052,3.961
2023-04-13,-0.056,3.97
2023-04-14,-0.05,4.102
2023-04-17,-0.046,4.196
2023-04-18,-0.046,4.2
2023-04-19,-0.049,4.246
2023-04-20,-0.048,4.144
2023-04-21,-0.044,4.184
2023-04-24,-0.048,4.09
2023-04-25,-0.041,3.955
2023-04-26,-0.044,3.952
2023-04-27,-0.038,4.071
2023-04-28,-0.042,4.007
2023-05-01,-0.043,4.144
2023-05-02,-0.041,3.962
2023-05-03,,3.806
2023-05-04,,3.792
2023-05-05,,3.916
2023-05-08,-0.039,4.003
2023-05-09,-0.038,4.024
2023-05-10,-0.042,3.912
2023-05-11,-0.05,3.9
2023-05-12,-0.055,3.99
2023-05-15,-0.054,4.013
2023-05-16,-0.056,4.085
2023-05-17,-0.062,4.157
2023-05-18,-0.06,4.255
2023-05-19,-0.062,4.268
2023-05-22,-0.062,4.319
2023-05-23,-0.062,4.321
2023-05-24,-0.071,4.378
2023-05-25,-0.066,4.534
2023-05-26,-0.07,4.563
2023-05-29,-0.066,
2023-05-30,-0.062,4.451
2023-05-31,-0.056,4.405
2023-06-01,-0.062,4.343
2023-06-02,-0.072,4.501
2023-06-05,-0.067,4.468
2023-06-06,-0.067,4.481
2023-06-07,-0.064,4.557
2023-06-08,-0.063,4.518
2023-06-09,-0.066,4.597
2023-06-12,-0.073,4.579
2023-06-13,-0.076,4.668
2023-06-14,-0.07,4.689
2023-06-15,-0.068,4.646
2023-06-16,-0.069,4.715
2023-06-19,-0.07,
2023-06-20,-0.067,4.688
2023-06-21,-0.074,4.718
2023-06-22,-0.073,4.792
2023-06-23,-0.079,4.744
2023-06-26,-0.078,4.745
2023-06-27,-0.078,4.758
2023-06-28,-0.072,4.713
2023-06-29,-0.075,4.862
2023-06-30,-0.073,4.9
2023-07-03,-0.072,4.938
2023-07-04,-0.072,
2023-07-05,-0.073,4.948
2023-07-06,-0.065,4.985
2023-07-07,-0.051,4.948
2023-07-10,-0.038,4.861
2023-07-11,-0.048,4.876
2023-07-12,-0.047,4.747
2023-07-13,-0.046,4.635
2023-07-14,-0.042,4.77
2023-07-17,,4.745
2023-07-18,-0.041,4.769
2023-07-19,-0.045,4.767
2023-07-20,-0.049,4.841
2023-07-21,-0.048,4.844
2023-07-24,-0.046,4.921
2023-07-25,-0.05,4.878
2023-07-26,-0.049,4.854
2023-07-27,-0.049,4.932
2023-07-28,-0.031,4.879
2023-07-31,-0.003,4.879
2023-08-01,0.001,4.904
2023-08-02,0.009,4.88
2023-08-03,0.021,4.883
2023-08-04,0.021,4.767
2023-08-07,0.017,4.766
2023-08-08,0.012,4.753
2023-08-09,0.008,4.81
2023-08-10,0.01,4.844
2023-08-11,,4.896
2023-08-14,0.014,4.97
2023-08-15,0.016,4.955
2023-08-16,0.016,4.967
2023-08-17,0.02,4.93
2023-08-18,0.019,4.945
2023-08-21,0.022,5.003
2023-08-22,0.019,5.048
2023-08-23,0.017,4.971
2023-08-24,0.009,5.024
2023-08-25,0.005,5.08
2023-08-28,0.003,5.051
2023-08-29,0.006,4.897
2023-08-30,0.023,4.887
2023-08-31,0.027,4.865
2023-09-01,0.018,4.881
2023-09-04,0.016,
2023-09-05,0.014,4.961
2023-09-06,0.014,5.019
2023-09-07,0.011,4.95
2023-09-08,0.005,4.993
2023-09-11,0.026,4.992
2023-09-12,0.03,5.022
2023-09-13,0.024,4.971
2023-09-14,0.023,5.014
2023-09-15,0.023,5.035
2023-09-18,,5.055
2023-09-19,0.025,5.092
2023-09-20,0.019,5.177
2023-09-21,0.022,5.146
2023-09-22,0.024,5.112
2023-09-25,0.023,5.126
2023-09-26,0.021,5.122
2023-09-27,0.022,5.137
2023-09-28,0.027,5.059
2023-09-29,0.044,5.046
2023-10-02,0.053,5.105
2023-10-03,0.052,5.152
2023-10-04,0.06,5.054
2023-10-05,0.06,5.021
2023-10-06,0.06,5.083
2023-10-10,0.058,4.971
2023-10-11,0.052,4.984
2023-10-12,0.048,5.071
2023-10-13,0.041,5.057
2023-10-16,0.033,5.1
2023-10-17,0.052,5.211
2023-10-18,0.063,5.224
2023-10-19,0.076,5.161
2023-10-20,0.073,5.075
2023-10-23,0.079,5.051
2023-10-24,0.075,5.115
2023-10-25,0.073,5.122
2023-10-26,0.082,5.041
2023-10-27,0.088,5.003
2023-10-30,0.099,5.055
2023-10-31,0.141,5.089
2023-11-01,0.155,4.946
2023-11-02,0.143,4.991
2023-11-03,,4.841
2023-11-06,0.129,4.937
2023-11-07,0.124,4.92
2023-11-08,0.118,4.934
2023-11-09,0.102,5.021
2023-11-10,0.104,5.063
2023-11-13,0.099,5.037
2023-11-14,0.087,4.837
2023-11-15,0.065,4.913
2023-11-16,0.053,4.839
2023-11-17,0.039,4.887
2023-11-20,0.032,4.913
2023-11-21,0.029,4.874
2023-11-22,0.037,4.902
2023-11-24,0.057,4.951
2023-11-27,0.06,4.889
2023-11-28,0.054,4.736
2023-11-29,0.04,4.648
2023-11-30,0.025,4.682
2023-12-01,0.044,4.54
2023-12-04,0.033,4.636
2023-12-05,0.035,4.578
2023-12-06,0.036,4.594
2023-12-07,0.086,4.597
2023-12-08,0.08,4.722
2023-12-11,0.083,4.71
2023-12-12,0.064,4.732
2023-12-13,0.05,4.429
2023-12-14,0.052,4.389
2023-12-15,0.072,4.446
2023-12-18,0.074,4.447
2023-12-19,0.061,4.441
2023-12-20,0.044,4.333
2023-12-21,0.04,4.348
2023-12-22,0.043,4.324
2023-12-25,0.043,
2023-12-26,0.04,4.356
2023-12-27,0.059,4.244
2023-12-28,0.045,4.278
2023-12-29,0.044,4.251
2024-01-02,,4.322
2024-01-03,,4.332
2024-01-04,0.044,4.386
2024-01-05,0.037,4.382
2024-01-08,,4.377
2024-01-09,0.024,4.365
2024-01-10,0.019,4.36
2024-01-11,0.01,4.247
2024-01-12,0.004,4.145
2024-01-15,-0.003,
2024-01-16,0.007,4.222
2024-01-17,0.019,4.362
2024-01-18,0.026,4.355
2024-01-19,0.028,4.387
2024-01-22,0.021,4.392
2024-01-23,0.036,4.371
2024-01-24,0.058,4.381
2024-01-25,0.061,4.295
2024-01-26,0.044,4.35
2024-01-29,0.051,4.32
2024-01-30,0.052,4.335
2024-01-31,0.076,4.209
2024-02-01,0.081,4.205
2024-02-02,0.082,4.366
2024-02-05,0.108,4.474
2024-02-06,0.11,4.405
2024-02-07,0.1,4.43
2024-02-08,0.091,4.456
2024-02-09,0.106,4.482
2024-02-12,,4.476
2024-02-13,0.123,4.659
2024-02-14,0.136,4.579
2024-02-15,0.134,4.575
2024-02-16,0.141,4.643
2024-02-19,0.146,
2024-02-20,0.145,4.613
2024-02-21,0.149,4.667
2024-02-22,0.158,4.713
2024-02-23,,4.692
2024-02-26,0.155,4.72
2024-02-27,0.164,4.694
2024-02-28,0.163,4.638
2024-02-29,0.173,4.62
2024-03-01,0.183,4.532
2024-03-04,0.175,4.604
2024-03-05,0.175,4.559
2024-03-06,0.183,4.555
2024-03-07,0.188,4.502
2024-03-08,0.191,4.476
2024-03-11,0.195,4.537
2024-03-12,0.192,4.587
2024-03-13,0.193,4.636
2024-03-14,0.19,4.695
2024-03-15,0.184,4.729
2024-03-18,0.183,4.733
2024-03-19,0.176,4.685
2024-03-20,,4.603
2024-03-21,0.188,4.637
2024-03-22,0.197,4.59
2024-03-25,0.194,4.626
2024-03-26,0.193,4.593
2024-03-27,0.19,4.57
2024-03-28,0.186,4.621
2024-03-29,0.18,
2024-04-01,0.188,4.706
2024-04-02,0.191,4.69
2024-04-03,0.192,4.673
2024-04-04,0.19,4.648
2024-04-05,0.202,4.752
2024-04-08,0.214,4.791
2024-04-09,0.217,4.744
2024-04-10,0.228,4.974
2024-04-11,0.259,4.962
2024-04-12,0.268,4.899
2024-04-15,0.27,4.922
2024-04-16,0.273,4.988
2024-04-17,0.275,4.933
2024-04-18,0.269,4.987
2024-04-19,0.26,4.987
2024-04-22,0.276,4.972
2024-04-23,0.283,4.933
2024-04-24,0.3,4.928
2024-04-25,0.301,4.999
2024-04-26,0.287,4.996
2024-04-29,,4.978
2024-04-30,0.278,5.036
2024-05-01,0.278,4.961
2024-05-02,0.285,4.875
2024-05-03,,4.818
2024-05-06,,4.833
2024-05-07,0.273,4.831
2024-05-08,0.279,4.838
2024-05-09,0.304,4.816
2024-05-10,0.311,4.867
2024-05-13,0.326,4.863
2024-05-14,0.335,4.816
2024-05-15,0.336,4.725
2024-05-16,0.321,4.796
2024-05-17,0.329,4.826
2024-05-20,0.337,4.85
2024-05-21,0.34,4.83
2024-05-22,0.347,4.871
2024-05-23,0.339,4.937
2024-05-24,0.335,4.948
2024-05-27,0.343,
2024-05-28,0.343,4.979
2024-05-29,0.378,4.974
2024-05-30,0.379,4.927
2024-05-31,0.399,4.874
2024-06-03,0.397,4.809
2024-06-04,0.375,4.771
2024-06-05,0.356,4.723
2024-06-06,0.333,4.726
2024-06-07,0.342,4.888
2024-06-10,0.377,4.881
2024-06-11,0.364,4.836
2024-06-12,0.338,4.753
2024-06-13,0.323,4.698
2024-06-14,0.299,4.705
2024-06-17,0.286,4.767
2024-06-18,0.28,4.715
2024-06-19,0.278,
2024-06-20,0.284,4.739
2024-06-21,0.298,4.734
2024-06-24,0.296,4.726
2024-06-25,0.298,4.743
2024-06-26,0.305,4.748
2024-06-27,0.342,4.713
2024-06-28,0.358,4.755
2024-07-01,0.354,4.758
2024-07-02,0.356,4.743
2024-07-03,0.348,4.709
2024-07-04,0.34,
2024-07-05,0.343,4.606
2024-07-08,0.354,4.63
2024-07-09,0.351,4.627
2024-07-10,0.333,4.621
2024-07-11,0.334,4.515
2024-07-12,0.328,4.452
2024-07-15,,4.459
2024-07-16,0.311,4.418
2024-07-17,0.322,4.439
2024-07-18,0.333,4.473
2024-07-19,0.337,4.513
2024-07-22,0.337,4.518
2024-07-23,0.346,4.492
2024-07-24,0.364,4.433
2024-07-25,0.381,4.433
2024-07-26,0.392,4.384
2024-07-29,0.395,4.401
2024-07-30,0.372,4.36
2024-07-31,0.449,4.258
2024-08-01,0.46,4.15
2024-08-02,0.398,3.882
2024-08-05,0.287,3.922
2024-08-06,0.288,3.977
2024-08-07,0.275,3.963
2024-08-08,0.27,4.039
2024-08-09,0.283,4.055
2024-08-12,,4.018
2024-08-13,0.298,3.931
2024-08-14,0.292,3.96
2024-08-15,0.317,4.095
2024-08-16,0.349,4.052
2024-08-19,0.362,4.068
2024-08-20,0.356,3.986
2024-08-21,0.349,3.932
2024-08-22,0.353,4.006
2024-08-23,0.366,3.916
2024-08-26,0.358,3.937
2024-08-27,0.36,3.901
2024-08-28,0.373,3.867
2024-08-29,0.359,3.896
2024-08-30,0.362,3.919
2024-09-02,0.367,
2024-09-03,0.382,3.865
2024-09-04,0.371,3.756
2024-09-05,0.372,3.745
2024-09-06,0.371,3.648
2024-09-09,0.389,3.67
2024-09-10,0.392,3.596
2024-09-11,0.379,3.643
2024-09-12,0.386,3.641
2024-09-13,0.386,3.583
2024-09-16,,3.552
2024-09-17,0.381,3.606
2024-09-18,0.374,3.62
2024-09-19,0.379,3.583
2024-09-20,0.375,3.593
2024-09-23,,3.589
2024-09-24,0.343,3.54
2024-09-25,0.341,3.56
2024-09-26,0.338,3.63
2024-09-27,0.357,3.56
2024-09-30,0.383,3.642
2024-10-01,0.382,3.606
2024-10-02,0.365,3.643
2024-10-03,0.36,3.706
2024-10-04,0.364,3.924
2024-10-07,0.409,3.996
2024-10-08,0.399,3.959
2024-10-09,0.397,4.024
2024-10-10,0.404,3.959
2024-10-11,0.409,3.957
2024-10-15,0.416,3.948
2024-10-16,0.415,3.94
2024-10-17,0.426,3.973
2024-10-18,0.431,3.949
2024-10-21,0.431,4.033
2024-10-22,0.444,4.033
2024-10-23,0.445,4.08
2024-10-24,0.445,4.081
2024-10-25,0.445,4.107
2024-10-28,0.454,4.141
2024-10-29,0.449,4.098
2024-10-30,0.442,4.184
2024-10-31,0.443,4.172
2024-11-01,0.455,4.209
2024-11-04,,4.162
2024-11-05,0.452,4.18
2024-11-06,0.47,4.264
2024-11-07,0.495,4.2
2024-11-08,0.5,4.255
2024-11-11,0.495,
2024-11-12,0.502,4.342
2024-11-13,0.522,4.288
2024-11-14,0.532,4.347
2024-11-15,0.548,4.305
2024-11-18,0.55,4.281
2024-11-19,0.552,4.282
2024-11-20,0.553,4.317
2024-11-21,0.572,4.35
2024-11-22,0.585,4.376
2024-11-25,0.587,4.272
2024-11-26,0.585,4.257
2024-11-27,0.585,4.229
2024-11-28,0.577,
2024-11-29,0.583,4.153
2024-12-02,0.614,4.182
2024-12-03,0.609,4.181
2024-12-04,0.585,4.128
2024-12-05,0.588,4.145
2024-12-06,0.585,4.105
2024-12-09,0.573,4.126
2024-12-10,0.58,4.145
2024-12-11,0.586,4.154
2024-12-12,0.573,4.193
2024-12-13,0.556,4.247
2024-12-16,0.575,4.251
2024-12-17,0.588,4.247
2024-12-18,0.585,4.358
2024-12-19,0.589,4.319
2024-12-20,0.569,4.312
2024-12-23,0.575,4.342
2024-12-24,0.578,4.335
2024-12-25,0.581,
2024-12-26,0.592,4.33
2024-12-27,0.607,4.329
2024-12-30,0.597,4.244
2024-12-31,,4.243
2025-01-02,,4.242
2025-01-03,,4.281
2025-01-06,0.622,4.277
2025-01-07,0.629,4.293
2025-01-08,0.64,4.285
2025-01-09,0.642,4.265
2025-01-10,0.643,4.381
2025-01-13,,4.381
2025-01-14,0.679,4.368
2025-01-15,0.696,4.266
2025-01-16,0.686,4.231
2025-01-17,0.681,4.285
2025-01-20,0.672,
2025-01-21,0.67,4.275
2025-01-22,0.686,4.3
2025-01-23,0.692,4.291
2025-01-24,0.708,4.268
2025-01-27,0.691,4.199
2025-01-28,0.685,4.197
2025-01-29,0.692,4.216
2025-01-30,0.708,4.208
2025-01-31,0.718,4.199
2025-02-03,0.724,4.25
2025-02-04,0.738,4.215
2025-02-05,0.755,4.189
2025-02-06,0.765,4.214
2025-02-07,0.796,4.29
2025-02-10,0.794,4.277
2025-02-11,,4.286
2025-02-12,0.793,4.356
2025-02-13,0.79,4.309
2025-02-14,0.794,4.261
2025-02-17,0.805,
2025-02-18,0.819,4.308
2025-02-19,0.817,4.27
2025-02-20,0.821,4.271
2025-02-21,0.811,4.2
2025-02-24,,4.176
2025-02-25,0.792,4.096
2025-02-26,0.794,4.073
2025-02-27,0.811,4.053
2025-02-28,0.805,3.991
2025-03-03,0.826,3.952
2025-03-04,0.831,3.993
2025-03-05,0.831,4.007
2025-03-06,0.857,3.961
2025-03-07,0.845,4.001
2025-03-10,0.871,3.885
